"Autor";"Obra";"Poema"
"Ricardo Reis";"Odes de Ricardo Reis";"
Sofro, Lídia, do medo do destino.
A leve pedra que um momento ergue
As lisas rodas do meu carro, aterra
        Meu coração.
Tudo quanto me ameace de mudar-me
Para melhor que seja, odeio e fujo.
Deixem-me os deuses minha vida sempre
        Sem renovar
Meus dias, mas que um passe e outro passe
Ficando eu sempre quase o mesmo, indo
Para a velhice como um dia entra
        No anoitecer.

 
Solene passa sobre a fértil terra
A branca, inútil nuvem fugidia,
Que um negro instante de entre os campos ergue
Um sopro arrefecido.

Tal me alta na alma a lenta ideia voa
E me enegrece a mente, mas já torno,
Como a si mesmo o mesmo campo, ao dia
Da imperfeita vida.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Súbdito inútil de astros dominantes,
Passageiros como eu, vivo uma vida
Que não quero nem amo,
Minha porque sou ela,

No ergástulo de ser quem sou, contudo,
De em mim pensar me livro, olhando no alto
Os astros que dominam
Submissos de os ver brilhar.

Vastidão vã que finge de infinito
(Como se o infinito se pudesse ver!) —
Dá-me ela a liberdade?
Como, se ela a não tem?

 
Tão cedo passa tudo quanto passa!
Morre tão jovem ante os deuses quanto
        Morre! Tudo é tão pouco!
Nada se sabe, tudo se imagina. Circunda-te de rosas, ama, bebe
        E cala. O mais é nada.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Tarda o verão. No campo tributário
Da nossa esperança, não há sol bastante,
Nem se esperavam as que vêm, chuvas
        Na estação, deslocadas.
Meu vão conhecimento do que vejo
Com o que é falso se contenta, a noite,
Em pouco dando à conclusão factícia
        Do moribundo tudo.

 
Ténue, como se de Éolo a esquecessem,
A brisa da manhã titila o campo,
        E há começo do sol.
Não desejemos, Lídia, nesta hora
Mais sol do que ela, nem mais alta brisa
        Que a que é pequena e existe.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Tirem-me os deuses
Em seu arbítrio
Superior e urdido às escondidas
O Amor, gloria e riqueza.

Tirem, mas deixem-me,
Deixem-me apenas
A consciência lúcida e solene
Das coisas e dos seres.

Pouco me importa
Amor ou glória.
A riqueza é um metal, a gloria é um eco
E o amor uma sombra.

Mas a concisa
Atenção dada
Às formas e as maneiras dos objectos
Tem abrigo seguro.

Seus fundamentos
São todo o mundo,
Seu amor é o plácido Universo.
Sua riqueza a vida.

A sua glória
É a suprema
Certeza da solene e clara posse
Das formas dos objectos.

O resto passa,
E teme a morte.
Só nada teme ou sofre a visão clara
E inútil do Universo.

Essa a si basta,
Nada deseja
Salvo o orgulho de ver sempre claro
Até deixar de ver.

 
Toda visão da crença se acompanha,
Toda crença da acção; e a acção se perde,
        Água em água entre tudo.
Conhece-te, se podes. Se não podes
Conhece que não podes. Saber sabe.
        Sê teu. Não dês nem operes.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Tornar-te-ás só quem tu sempre foste.
O que te os deuses dão, dão no começo.
        De uma só vez o Fado
        Te dá o fado, que és um.

A pouco chega pois o esforço posto
Na medida da tua força nata —
        A pouco, se não foste
        Para mais concebido.

Contenta-te com seres quem não podes
Deixar de ser. Ainda te fica o vasto
        Céu p'ra cobrir-te, e a terra,
        Verde ou seca a seu tempo.

 
Tudo que cessa é morte, e a morte é nossa
Se é para nós que cessa. Aquele arbusto
        Fenece, e vai com ele
        Parte da minha vida.
Em tudo quanto olhei fiquei em parte.
Com tudo quanto vi, se passa, passo,
        Nem distingue a memória
        Do que vi do que fui.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Tudo, desde ermos astros afastados
A nós, nos dá o mundo.
E a tudo, alheios, nos acrescentamos,
Pensando e interpretando.
A próxima erva a que não chega basta,
O que há é o melhor.

 
Um verso repete
Uma brisa fresca,
O verão nas ervas,
E vazio sofre ao sol
O átrio abandonado.

Ou, no inverno, ao longe
Os cimos de neve,
À lareira toadas
Dos contos herdados,
E um verso a dizê-lo.

Os deuses concedem
Poucos mais prazeres
Que estes, que são nada.
Mas também concedem
Não querermos outros.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Uma após uma as ondas apressadas
Enrolam o seu verde movimento
E chiam a alva espuma
No moreno das praias.
Uma após uma as nuvens vagarosas
Rasgam o seu redondo movimento
E o sol aquece o espaço
Do ar entre as nuvens escassas.
Indiferente a mim e eu a ela,
A natureza deste dia calmo
Furta pouco ao meu senso
De se esvair o tempo.
Só uma vaga pena inconsequente
Pára um momento à porta da minha alma
E após fitar-me um pouco
Passa, a sorrir de nada.

 
Uma cor me persegue na lembrança,
E, qual se fora um ente, me submete
        À sua permanência.
Quanto pode um pedaço sobreposto
Pela luz à matéria escura encher-me
        De tédio ao amplo mundo.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Uns, com os olhos postos no passado,
Vêem o que não vêem; outros, fitos
Os mesmos olhos no futuro, vêem
O que não pode ver-se.

Porque tão longe ir pôr o que está perto —
A segurança nossa? Este é o dia,
Esta é a hora, este o momento, isto
É quem somos, e é tudo.

Perene flui a interminável hora
Que nos confessa nulos. No mesmo hausto
Em que vivemos, morreremos. Colhe
O dia, porque és ele.

 
Vem sentar-te comigo, Lídia, à beira do rio.
Sossegadamente fitemos o seu curso e aprendamos
Que a vida passa, e não estamos de mãos enlaçadas.
                (Enlacemos as mãos).

Depois pensemos, crianças adultas, que a vida
Passa e não fica, nada deixa e nunca regressa,
Vai para um mar muito longe, para ao pé do Fado,
                Mais longe que os deuses.

Desenlacemos as mãos, porque não vale a pena cansarmo-nos.
Quer gozemos, quer não gozemos, passamos como o rio.
Mais vale saber passar silenciosamente
                E sem desassossegos grandes.

Sem amores, nem ódios, nem paixões que levantam a voz,
Nem invejas que dão movimento demais aos olhos,
Nem cuidados, porque se os tivesse o rio sempre correria,
                E sempre iria ter ao mar.

Amemo-nos tranquilamente, pensando que podíamos,
Se quiséssemos, trocar beijos e abraços e caricias,
Mas que mais vale estarmos sentados ao pé um do outro
                Ouvindo correr o rio e vendo-o.

Colhamos flores, pega tu nelas e deixa-as
No colo, e que o seu perfume suavize o momento —
Este momento em que sossegadamente não cremos em nada,
                Pagãos inocentes da decadência.

Ao menos, se for sombra antes, lembrar-te-ás de mim depois
Sem que a minha lembrança te arda ou te fira ou te mova,
Porque nunca enlaçamos as mãos, nem nos beijamos
                Nem fomos mais do que crianças.

E se antes do que eu levares o óbolo ao barqueiro sombrio,
Eu nada terei que sofrer ao lembrar-me de ti.
Ser-me-ás suave à memória lembrando-te assim — à beira-rio,
                Pagã triste e com flores no
regaço.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Vive sem horas. Quanto mede pesa,
        E quanto pensas mede.
Num fluido incerto nexo, como o rio
        Cujas ondas são ele,
Assim teus dias vê, e se te vires
Passar, como a outrem, cala.

 
Vivem em nós inúmeros;
Se penso ou sinto, ignoro
Quem é que pensa ou sente.
Sou somente o lugar
Onde se sente ou pensa.

Tenho mais almas que uma.
Há mais eus do que eu mesmo.
Existo todavia
Indiferente a todos.
Faço-os calar: eu falo.

Os impulsos cruzados
Do que sinto ou não sinto
Disputam em quem sou.
Ignoro-os. Nada ditam
A quem me sei: eu escrevo.

"
"Ricardo Reis";"Odes de Ricardo Reis";"
Vós que, crentes em Cristos e Marias
Turvais da minha fonte as claras águas
        Só para me dizerdes
        Que há águas de outra espécie

Banhando prados com melhores horas,—
Dessas outras regiões pra que falar-me
        Se estas águas e prados
        São de aqui e me agradam?

Esta realidade os deuses deram
E para bem real a deram externa.
        Que serão os meus sonhos
        Mais que a obra dos deuses?

Deixai-me a Realidade do momento
E os meus deuses tranquilos e imediatos
        Que não moram no vago
        Mas nos campos e rios.

Deixai-me a vida ir-se pagãmente
Acompanhada plas avenas ténues
        Com que os juncos das margens
        Se confessam de Pã.

Vivei nos vossos sonhos e deixai-me
O altar imortal onde é meu culto
        E a visível presença
        Dos meus próximos deuses.

Inúteis procos do melhor que a vida,
Deixai a vida aos crentes mais antigos
        Que a Cristo e a sua cruz
        E Maria chorando.

Ceres, dona dos campos, me console
E Apolo e Vénus, e Urano antigo
        E os trovões, com o interesse
        De irem da mão de Jove.

 
Vossa formosa juventude leda,
Vossa felicidade pensativa,
Vosso modo de olhar a quem vos olha,
        Vosso não conhecer-vos —

Tudo quanto vós sois, que vos semelha
À vida universal que vos esquece
Dá carinho de amor a quem vos ama
        Por serdes não lembrando

Quanta igual mocidade a eterna praia
De Cronos, pai injusto da justiça,
Ondas, quebrou, deixando à só memória
        Um branco som de espuma.

"
"Ricardo Reis";"Odes de Ricardo Reis";"

                                              Nirvana
            

              
            
Vou dormir, dormir, dormir,
Vou dormir sem despertar,
Mas não dormir sem sentir
Que estou dormindo a sonhar.

Não insciência e só treva
Mas também estrelas a abrir
Olhos cujo olhar me enleva,
Que estou sonhando a dormir.

Constelada inexistência
Em que subsiste de meu
Só uma abstracta insciência
Una com estrelas e céu.

"
"Ricardo Reis";"LIVRO I";"
Seguro assento na coluna firme
                Dos versos em que fico,
Nem temo o influxo inúmero futuro
                Dos tempos e do olvido;
Que a mente, quando, fixa, em si contempla
                Os reflexos do mundo,
Deles se plasma torna, e à arte o mundo
                Cria, que não a mente.
Assim na placa o externo instante grava
                Seu ser, durando nela.

 
As rosas amo dos jardins de Adónis,
Essas volucres amo, Lídia, rosas,
        Que em o dia em que nascem,
        Em esse dia morrem.
A luz para elas é eterna, porque
Nascem nascido já o Sol, e acabam
        Antes que Apolo deixe
        O seu curso visível.

              Assim façamos nossa vida 
              
                um
              
               
              
                dia
              
              ,
            
Inscientes, Lídia, voluntariamente
        Que há noite antes e após
        O pouco que duramos.

"
"Ricardo Reis";"LIVRO I";"
O mar jaz; gemem em segredo os ventos
                Em Éolo cativos;
Só com as pontas do tridente as vastas
                Águas franze Neptuno;
E a praia é alva e cheia de pequenos
                Brilhos sob o sol claro.
Inutilmente parecemos grandes.
                Nada, no alheio mundo,
Nossa vista grandeza reconhece
                Ou com razão nos serve.
Se aqui de um manso mar meu fundo indício
                Três ondas o apagam,
Que me fará o mar que na atra praia
                Ecoa de Saturno?

 
Não consentem os deuses mais que a vida.
Tudo pois refusemos, que nos alce
                A irrespiráveis píncaros,
                Perenes sem ter flores.
Só de aceitar tenhamos a ciência,
E, enquanto bate o sangue em nossas fontes,
                Nem se engelha connosco
                O mesmo amor, duremos, Como vidros, às luzes transparentes
E deixando escorrer a chuva triste,
                Só mornos ao sol quente,
                E reflectindo um pouco.

"
"Ricardo Reis";"LIVRO I";"
Coroai-me de rosas,
Coroai-me em verdade
        De rosas —
Rosas que se apagam
Em fronte a apagar-se
        Tão cedo!
Coroai-me de rosas
E de folhas breves.
        E basta.

 
Como se cada beijo
    Fora de despedida,
Minha Cloé, beijemo-nos, amando.
    Talvez que já nos toque
    No ombro a mão, que chama
À barca que não vem senão vazia;
    E que no mesmo feixe
    Ata o que mútuos fomos
E a alheia soma universal da vida.

"
